Senario Name,Test Name,Browser Name,Os Name,Test Status,Test Data Row,Link to Screen Shot,Error Log,Test Type
RallyhoodtestcasesEdge,RallyhoodTC_08,edge,WIN10,Skipped,NA,NA,"NA",Smoke
RallyhoodtestcasesEdge,RallyhoodTC_09,edge,WIN10,Skipped,NA,NA,"NA",Smoke
RallyhoodtestcasesEdge,RallyhoodTC_13,edge,WIN10,Skipped,NA,NA,"NA",Smoke
RallyhoodtestcasesEdge,RallyhoodTC_15,edge,WIN10,Skipped,NA,NA,"NA",Smoke
RallyhoodtestcasesEdge,RallyhoodTC_17,edge,WIN10,Skipped,NA,NA,"NA",Smoke
RallyhoodtestcasesEdge,RallyhoodTC_20,edge,WIN10,Skipped,NA,NA,"NA",Smoke
RallyhoodtestcasesEdge,RallyhoodTC_21,edge,WIN10,Skipped,NA,NA,"NA",Smoke
RallyhoodtestcasesEdge,RallyhoodTC_27,edge,WIN10,Skipped,NA,NA,"NA",Smoke
RallyhoodtestcasesEdge,RallyhoodTC_28,edge,WIN10,Skipped,NA,NA,"NA",Smoke
RallyhoodtestcasesEdge,RallyhoodTC_33,edge,WIN10,Skipped,NA,NA,"NA",Smoke
RallyhoodtestcasesEdge,RallyhoodTC_34,edge,WIN10,Skipped,NA,NA,"NA",Smoke
RallyhoodtestcasesEdge,RallyhoodTC_35,edge,WIN10,Skipped,NA,NA,"NA",Smoke
RallyhoodtestcasesEdge,RallyhoodTC_36,edge,WIN10,Skipped,NA,NA,"NA",Smoke
RallyhoodtestcasesEdge,RallyhoodTC_37,edge,WIN10,Skipped,NA,NA,"NA",Smoke
RallyhoodtestcasesEdge,RallyhoodTC_39,edge,WIN10,Skipped,NA,NA,"NA",Smoke
RallyhoodtestcasesEdge,RallyhoodTC_41,edge,WIN10,Skipped,NA,NA,"NA",Smoke
RallyhoodtestcasesEdge,RallyhoodTC_43,edge,WIN10,Skipped,NA,NA,"NA",Smoke
RallyhoodtestcasesEdge,RallyhoodTC_44,edge,WIN10,Skipped,NA,NA,"NA",Smoke
RallyhoodtestcasesEdge,RallyhoodTC_01,edge,WIN10,Skipped,NA,NA,"NA",Smoke
RallyhoodtestcasesEdge,RallyhoodTC_02,edge,WIN10,Skipped,NA,NA,"NA",Smoke
RallyhoodtestcasesEdge,RallyhoodTC_03,edge,WIN10,Skipped,NA,NA,"NA",Smoke
RallyhoodtestcasesEdge,RallyhoodTC_05,edge,WIN10,Skipped,NA,NA,"NA",Smoke
RallyhoodtestcasesEdge,RallyhoodTC_06,edge,WIN10,Skipped,NA,NA,"NA",Smoke
RallyhoodtestcasesEdge,RallyhoodTC_07,edge,WIN10,Skipped,NA,NA,"NA",Smoke
RallyhoodtestcasesEdge,RallyhoodTC_10,edge,WIN10,Skipped,NA,NA,"NA",Smoke
RallyhoodtestcasesEdge,RallyhoodTC_11,edge,WIN10,Skipped,NA,NA,"NA",Smoke
RallyhoodtestcasesEdge,RallyhoodTC_12,edge,WIN10,Skipped,NA,NA,"NA",Smoke
RallyhoodtestcasesEdge,RallyhoodTC_14,edge,WIN10,Skipped,NA,NA,"NA",Smoke
RallyhoodtestcasesEdge,RallyhoodTC_16,edge,WIN10,Skipped,NA,NA,"NA",Smoke
RallyhoodtestcasesEdge,RallyhoodTC_18,edge,WIN10,Skipped,NA,NA,"NA",Smoke
RallyhoodtestcasesEdge,RallyhoodTC_19,edge,WIN10,Skipped,NA,NA,"NA",Smoke
RallyhoodtestcasesEdge,RallyhoodTC_22,edge,WIN10,Skipped,NA,NA,"NA",Smoke
RallyhoodtestcasesEdge,RallyhoodTC_23,edge,WIN10,Skipped,NA,NA,"NA",Smoke
RallyhoodtestcasesEdge,RallyhoodTC_24,edge,WIN10,Skipped,NA,NA,"NA",Smoke
RallyhoodtestcasesEdge,RallyhoodTC_25,edge,WIN10,Skipped,NA,NA,"NA",Smoke
RallyhoodtestcasesEdge,RallyhoodTC_26,edge,WIN10,Skipped,NA,NA,"NA",Smoke
RallyhoodtestcasesEdge,RallyhoodTC_29,edge,WIN10,Skipped,NA,NA,"NA",Smoke
RallyhoodtestcasesEdge,RallyhoodTC_30,edge,WIN10,Skipped,NA,NA,"NA",Smoke
RallyhoodtestcasesEdge,RallyhoodTC_31,edge,WIN10,Skipped,NA,NA,"NA",Smoke
RallyhoodtestcasesEdge,RallyhoodTC_32,edge,WIN10,Skipped,NA,NA,"NA",Smoke
RallyhoodtestcasesEdge,RallyhoodTC_38,edge,WIN10,Skipped,NA,NA,"NA",Smoke
RallyhoodtestcasesEdge,RallyhoodTC_40,edge,WIN10,Skipped,NA,NA,"NA",Smoke
RallyhoodtestcasesEdge,RallyhoodTC_42,edge,WIN10,Skipped,NA,NA,"NA",Smoke
RallyhoodtestcasesEdge,RallyhoodTC_45,edge,WIN10,Skipped,NA,NA,"NA",Smoke
