Senario Name,Test Name,Browser Name,Os Name,Test Status,Test Data Row,Link to Screen Shot,Error Log,Test Type
RallyhoodtestcasesChrome,RallyhoodTC_08,edge,WIN10,Pass,RH1,NA,"NA",Smoke
RallyhoodtestcasesChrome,RallyhoodTC_09,edge,WIN10,Pass,RH1,NA,"NA",Smoke
RallyhoodtestcasesChrome,RallyhoodTC_01,edge,WIN10,Pass,RH1,NA,"NA",Smoke
RallyhoodtestcasesChrome,RallyhoodTC_02,edge,WIN10,Pass,RH1,NA,"NA",Smoke
RallyhoodtestcasesChrome,RallyhoodTC_03,edge,WIN10,Pass,RH1,NA,"NA",Smoke
RallyhoodtestcasesChrome,RallyhoodTC_05,edge,WIN10,Pass,RH1,NA,"NA",Smoke
RallyhoodtestcasesChrome,RallyhoodTC_06,edge,WIN10,Pass,RH1,NA,"NA",Smoke
RallyhoodtestcasesChrome,RallyhoodTC_07,edge,WIN10,Pass,RH1,NA,"NA",Smoke
RallyhoodtestcasesChrome,RallyhoodTC_10,edge,WIN10,Pass,RH1,NA,"NA",Smoke
