Senario Name,Test Name,Browser Name,Os Name,Test Status,Test Data Row,Link to Screen Shot,Error Log,Test Type
RallyhoodtestcasesChrome,RallyhoodTC_33,edge,WIN10,Skipped,NA,NA,"NA",Smoke
RallyhoodtestcasesChrome,RallyhoodTC_34,edge,WIN10,Skipped,NA,NA,"NA",Smoke
RallyhoodtestcasesChrome,RallyhoodTC_35,edge,WIN10,Skipped,NA,NA,"NA",Smoke
RallyhoodtestcasesChrome,RallyhoodTC_36,edge,WIN10,Skipped,NA,NA,"NA",Smoke
RallyhoodtestcasesChrome,RallyhoodTC_37,edge,WIN10,Skipped,NA,NA,"NA",Smoke
RallyhoodtestcasesChrome,RallyhoodTC_39,edge,WIN10,Skipped,NA,NA,"NA",Smoke
RallyhoodtestcasesChrome,RallyhoodTC_31,edge,WIN10,Skipped,NA,NA,"NA",Smoke
RallyhoodtestcasesChrome,RallyhoodTC_32,edge,WIN10,Skipped,NA,NA,"NA",Smoke
RallyhoodtestcasesChrome,RallyhoodTC_38,edge,WIN10,Skipped,NA,NA,"NA",Smoke
RallyhoodtestcasesChrome,RallyhoodTC_40,edge,WIN10,Skipped,NA,NA,"NA",Smoke
